x,y
190079.56064257285,553680.9320472125
190080.50869509066,553682.0946270601
190081.4567476104,553683.257206917
190083.3478906086,553685.5694547979
190084.3001808523,553686.733793071
190085.2524710964,553687.898131364
190086.20348635013,553689.0618123069
190087.154501598,553690.2254932589
190088.1023530307,553691.3881995607
190089.05020446092,553692.5509058794
190089.99994295463,553693.7121368613
190090.9496814457,553694.873367863
190091.89941993856,553696.0345988781
190092.84915842873,553697.1958299011
190093.79889703306,553698.3570609262
190094.74863564147,553699.5182919704
190095.69837400867,553700.679522769
190096.6481123777,553701.8407535858
190097.59785073143,553703.0019851349
190098.54758907796,553704.1632166804
190099.49732791955,553705.3244472997
190100.44706676298,553706.4856779304
190101.39680463175,553707.6469094936
190102.34654249562,553708.8081410802
190103.29628133323,553709.9693717399
190104.24602017037,553711.130602399
190105.1957589835,553712.2918340316
190106.14549779618,553713.453065667
190107.09523612753,553714.6142973066
190108.04497446064,553715.7755289484
190109.49318027587,553717.5462291936
190197.4792107185,553679.299815406
190196.35647274685,553676.9394969952
190195.0870551969,553674.9352758484
190193.7103415078,553673.1924352174
190192.49619475653,553671.6553942089
190191.4928756128,553670.4155052017
190190.48955646614,553669.1756162059
190189.53845406254,553668.0148371935
190188.5873516515,553666.8540581933
190186.7017165788,553664.5421165623
190185.46298377504,553663.0242412239
190184.2242509679,553661.506365894
190183.1162805344,553660.1487196074
190182.00831010265,553658.7910733313
190180.1467353986,553656.5100011585
190178.4896796621,553654.4795362613
190176.61047291922,553652.1768602276
190174.85262628048,553650.0228913324
190173.34961579187,553648.1811834994
190171.74236087524,553646.2117401428
190171.74236080702,553646.211739475
190170.79818434548,553645.0247497462
190169.85400788597,553643.8377600217
190167.9693789636,553641.5054659249
190166.09202806355,553639.1795997864
190164.35989952853,553637.0385045874
190163.4162813184,553635.8683619371
190162.47266311204,553634.6982192867
190160.60278183382,553632.3672099129
190159.21541491506,553630.637427139
190158.27900179214,553629.4655638551
190157.3425886746,553628.2937005777
190155.4832476482,553625.9546805496
190153.6019820737,553623.6356861244
190152.16115124844,553621.860523231
190171.74236080085,553646.2117399508
190171.1766848372,553644.1753428256
190170.6110088608,553642.1389457152
190170.04533286946,553640.1025486153
190169.17167316226,553638.5129577747
190168.1270718998,553637.1982604958
190167.08247063475,553635.883563229
190166.09997307713,553634.6675152393
190165.11747552393,553633.4514672611
190163.2317643271,553631.1255292572
190161.44372507493,553628.9188161268
190160.45899178597,553627.6955141857
190159.47425850132,553626.4722122595
190157.60740313423,553624.1383503462
190156.66546051344,553622.9704159024
190155.72351789064,553621.8024814685
190154.36320186788,553620.118975219
190129.22979469373,553593.4326820326
190127.37271071284,553591.0781075569
190125.52300604462,553588.745468046
190124.58251930395,553587.5764303865
190123.6420325547,553586.4073927398
190122.70149920025,553585.2381922622
190121.76096584616,553584.0689918032
190119.88503447094,553581.7366311988
190118.82208043398,553580.4149778693
190118.82208060258,553580.414977911
190117.87044489663,553579.2414269306
190116.91880918914,553578.067875958
190115.2015647095,553575.9440330004
190113.32090610988,553573.623776787
190112.3739221745,553572.4554387217
190111.4269382334,553571.2871006699
190109.54557929363,553568.9573626874
190108.6029875162,553567.7924988779
190106.72953140727,553565.463100478
190104.91865713993,553563.2114588642
190118.82208061323,553580.4149774374
190118.2480759571,553577.7741396332
190117.67407126943,553575.1333018537
190116.91768368738,553573.644694492
190115.87119678536,553572.3266428501
190114.8247098793,553571.0085912124
190113.87702004635,553569.8420849632
190112.92933020563,553568.6755787168
190111.9848664669,553567.5100614569
190111.04040272147,553566.3445441992
190110.09629514013,553565.1732896194
190109.1521875599,553564.0020350403
190107.2618603171,553561.6927524668
190107.05771950434,553561.4454353306
190104.9186573671,553563.2114590206
190103.11805533685,553560.9920277221
190101.3174532971,553558.7725964689
190099.51685125224,553556.5531652382
190097.71624919787,553554.3337340446
190095.91564714297,553552.1143028947
190094.115045074,553549.8948717668
190092.2439784383,553547.5626120103
190091.34833531742,553546.4482338303
190091.34833431873,553546.4482330536
190090.39347727026,553545.2683682655
190089.4386202202,553544.0885034893
190088.4925568319,553542.9214416775
190087.54649344736,553541.7543798755
190085.669064064,553539.43928312
190085.48708596133,553539.2148963155
190083.6077021844,553536.8939683958
190082.66102547554,553535.7274507012
190081.7143487614,553534.5609330059
190080.76344919426,553533.3901668607
190079.81254963094,553532.2194007304
190077.9308860332,553529.9043493739
190076.04479396102,553527.5875165263
190075.09212607614,553526.4279662216
190074.13945819263,553525.268415921
190073.39454047126,553524.3617301105
190091.34833478671,553546.448233528
190091.06484626513,553544.300445501
190090.78135772728,553542.1526574824
190089.84705406506,553540.1798541353
190088.5072112182,553538.5270606837
190087.19875972238,553536.9084973215
190086.0773814064,553535.5213447922
190084.19818399096,553533.194279113
190082.31898668007,553530.867213709
190080.43983261602,553528.5374567938
190078.56227130262,553526.2090719714
190076.6845992832,553523.8959598112
190075.60098551773,553522.5639154102
190073.39454049437,553524.3617287461
190071.6599728946,553522.2068335805
190069.9254052869,553520.0519384474
190068.19083767352,553517.8970433398
190066.45627005227,553515.7421482726
190064.7217024253,553513.5872532387
190062.9871347927,553511.4323582387
190061.25256715217,553509.27746326
190059.51799950597,553507.1225683267
190057.7834318519,553504.9676734201
190056.04886419437,553502.8127785476
190054.31429652893,553500.6578837077
190052.43680161392,553498.3230876917
190050.56516673896,553495.9963422983
190049.76895580543,553495.0055143898
190047.88950205033,553492.6740683245
190046.02056331703,553490.3594407713
190044.14353320608,553488.034792848
190043.3685723716,553487.0766962422
190042.42451197395,553485.9066586661
190041.48045157775,553484.7366211064
190039.6005575164,553482.412681482
190037.72164389878,553480.0899511686
190036.12517701334,553478.1219149722
190034.2406292984,553475.7980785408
190032.34915146115,553473.4732647722
190030.46388957102,553471.1560914527
190028.74927639635,553469.0026398465
190027.8101409275,553467.8231410797
190026.8710054571,553466.6436423293
190061.79616411866,553500.8632602163
190063.5862353333,553503.0565433772
190065.37630653506,553505.2498265742
190067.16637773518,553507.4431098038
190068.95644892694,553509.6363930716
190070.74652011707,553511.8296763663
190072.53659129434,553514.0229597028
190074.32666246995,553516.2162430676
190076.11673363493,553518.4095264685
190077.9068048028,553520.6028099041
190079.69687595777,553522.7960933773
190081.57106184092,553525.0972364523
190083.46358765994,553527.4191449478
190085.34204332042,553529.740155308
190085.45773076062,553529.88309853
190087.33179125903,553532.2134585304
190089.2058517698,553534.5438176004
190091.07920710137,553536.8686851987
190092.73738927723,553538.9222472953
190094.63540951873,553541.2407569917
190096.5287848383,553543.5564524368
190098.42234976334,553545.8558120977
190099.95281698735,553547.7178100924
190099.95281764967,553547.7178095734
190101.106048355,553549.1476384214
190102.25927905654,553550.577467273
190103.2373410755,553551.7901131569
190104.21540308977,553553.0027590394
190105.90049152035,553555.0920091383
190106.88906199642,553556.3176840934
190107.8776324661,553557.5433590618
190109.52308250422,553559.5834645131
190111.22929751646,553561.6989074562
190112.17280067925,553562.8650235126
190113.11630384,553564.0311395817
190115.00332972885,553566.3624305822
190115.9472261769,553567.5282168316
190116.8911226229,553568.6940030847
190117.8311186411,553569.8667221641
190118.77111465673,553571.0394412351
190119.45628124976,553571.894879478
190119.4562813982,553571.8948795956
190120.3959725764,553573.0665292381
190121.33566375016,553574.2381788865
190123.2068825073,553576.574054062
190125.05267049815,553578.918519187
190126.89652233198,553581.2628181579
190128.43748189593,553583.1959580091
190129.97844145494,553585.1290978744
190131.51940100675,553587.0622377695
190119.45628115998,553571.8948795878
190119.84776633626,553574.2090316216
190120.23925148568,553576.5231836688
190121.30357905763,553578.6579450724
190123.0978834051,553580.9022505995
190124.94911443852,553583.238955998
190125.22945644765,553583.5928160389
190127.0942378254,553585.8901686171
190128.97736515073,553588.2096494286
190129.474838977,553588.8225320624
190118.1051793726,552972.1632490078
190115.84098935864,552973.97875583
190115.4991232041,552974.253024027
190114.33332276635,552975.2086032594
190113.1675223249,552976.1641824797
190111.96568191226,552977.1393169345
190109.66474856698,552979.0097809361
190107.49316335685,552980.7986221119
190105.18033778938,552982.6851154042
190104.007259994,552983.629689558
190102.8341821979,552984.5742637018
190102.75699552055,552984.6363426674
190100.43029607862,552986.5121396353
190098.56926873594,552988.0268144839
190096.27873579125,552989.9466700215
190094.88266546326,552991.1292133322
190092.73105506005,552993.082325572
190090.72306950283,552995.1789437325
190089.6844572488,552996.316739412
190088.6458449988,552997.4545350901
190086.79216571222,552999.707510384
190086.5428947266,553000.0150837183
190085.1630301844,553001.7467284754
190083.5828713113,553004.0807818855
190082.91800101846,553005.0807220894
190081.31903600052,553007.5779313096
190080.6583010906,553008.6188082488
190079.24031673907,553011.204964965
190078.97690454614,553011.6897950007
190077.85381061104,553014.3183890149
190077.64824200753,553014.8136728504
190076.7054604991,553017.2550540068
190076.22265070837,553018.7443541196
190075.7398409122,553020.2336542226
190075.52484599318,553022.8576955925
190075.3098510452,553025.4817369566
190075.09485606602,553028.1057783109
190074.8798610579,553030.7298196681
190119.92796657735,552974.4523867803
190117.64789014103,552976.3771139609
190115.47181479182,552978.1309251842
190113.14997542577,552979.9759401396
190111.99310471813,552980.9064500626
190109.68572014157,552982.7937993848
190107.37067820775,552984.6845831877
190106.84101800242,552985.1159863294
190104.50811687068,552986.989583493
190102.22437855933,552988.8583286055
190101.169379709,552989.7304898279
190098.88991044616,552991.6634319926
190097.33912822462,552992.9784628451
190095.20999272756,552994.8884219581
190094.65487783423,552995.421232525
190093.62229637435,552996.5151382679
190092.5897149171,552997.6090439932
190090.6245358382,552999.7773152597
190090.15196045043,553000.3211294007
190088.267622699,553002.5915095935
190087.28552827245,553003.8003773324
190085.68939013575,553006.2455470654
190084.86048661897,553007.5144928612
190083.27786366147,553010.0359499773
190082.70770915496,553010.9766476133
190081.25839507382,553013.5792380717
190081.10547395854,553013.853843798
190079.910706645,553016.4188863512
190079.78429481623,553016.7046081079
190079.21666987124,553018.0168309519
190078.39695730156,553020.0667508813
190077.68436873457,553021.8267003457
190076.76230615456,553024.446606367
